-0.19123112	-0.49340472	-0.8005492	-0.10373305	0.06690212	-0.15194605	0.18056287	0.024580281	0.42014956	0.050576422	-0.40063596	0.15254068	-0.44363275	-0.28335318	-0.39885208	0.73467404	-0.52667105	-0.88186663	0.024397073	-0.54958224	-0.18827948	-0.62867063	0.6265782	-0.91293293	-0.17380258	-0.36885524	-0.39341125	0.22260697	-0.38258195	0.07687906	0.49649543	-0.0760102	0.32913283	0.457943	-0.60841084	0.52331877	-0.64776415	0.39743623	-0.6376321	-0.5549285	-0.23793863	0.44357428	0.6218816	-0.62476087	0.16544548	-0.7678564	-0.3158757	0.09206657	0.06534548	-0.8154273
0.15529619	-0.52102697	-0.36340702	-0.1329024	0.3433583	-0.17476054	-0.12252071	-0.17043218	0.4552267	0.036740415	0.11887682	0.19414526	0.37629652	-0.04800983	-0.13689683	0.65980613	-0.10877056	-0.8288351	0.21450499	-0.40772983	-0.5712775	-0.6367663	0.77103734	-0.2962723	-0.48856524	-0.4498675	-0.38238174	0.4826186	0.14175878	-0.37956673	0.46306697	-0.29520375	0.40118787	0.19387114	-0.32688192	0.42920431	-0.2519991	0.22260083	-0.5166686	-0.08126743	-0.25702763	0.7907626	-0.2235051	-0.21551722	0.18254337	-0.6849505	0.041231066	0.2548287	0.16434087	-0.16118747
-0.33892736	-0.24634965	-0.61625236	-0.06889572	0.0357382	-0.18597029	-0.20771854	-0.2334597	-0.02856572	-0.18781154	-0.10512176	0.28416237	-0.12340777	0.08843012	-0.47685274	0.71240497	0.024633517	-0.68775696	0.7383569	-0.34408456	-0.10382363	-0.7254706	0.46970755	-0.6178482	-0.2888447	-0.112230904	-0.66189444	0.103168026	-0.6278448	-0.5782113	0.027815066	-0.06740194	0.1296176	0.37741253	-0.2789663	0.58541095	-0.26504308	0.3735054	-0.028111681	-0.027905077	-0.051942773	0.18174613	0.2495769	-0.397204	0.093538195	-0.21753062	0.10682713	0.6585212	0.34951577	0.03641542
-0.32264575	0.13371441	-0.29065287	-0.11615848	0.2341928	0.5403704	-0.5526613	-0.44624016	0.27219206	-0.25447336	-0.36185983	0.26445976	-0.43159527	-0.12753846	-0.18250333	-0.06409378	-0.047308568	-0.21753277	0.12430457	0.13428351	-0.36838314	-0.53221065	0.33493432	-0.5989157	0.20815042	-0.42657402	-0.31607488	0.5074973	-0.83786815	-0.4003364	-0.4135536	-0.32762623	-0.3435961	0.5816128	-0.17111525	0.212662	-0.3105777	-0.0622784	-0.040952235	0.1633159	0.38717455	-0.25095588	-0.3574147	-0.115187235	-0.48345238	-0.5621653	0.42473295	0.50525606	-0.022005063	-0.46357626
-0.21225101	-0.103370495	-0.5172313	-0.26140028	0.1775575	-0.080099285	0.044183973	-0.042389758	0.21882334	-0.31507573	-0.05163541	-0.13876869	-0.16716276	0.0006216941	-0.199956	0.564897	0.17304592	-0.34127632	0.36338994	-0.2788869	-0.1944099	-0.5797375	0.23868501	-0.5960909	-0.18999776	0.048688065	-0.7574089	0.13987492	-0.72356474	-0.1337811	0.16750622	-0.42624378	0.42438826	0.21210964	0.0482961	0.31633377	-0.43914786	-0.2069874	-0.48899895	0.050613727	-0.06768408	0.6365997	-0.307637	-0.2617462	-0.38565227	-0.3470237	0.1616341	0.7520083	0.24117132	-0.3794727
-0.17198053	-0.099327765	-0.49966416	-0.07913476	0.27847654	0.2115582	-0.41259086	-0.06927276	0.39503556	-0.01566905	-0.105817266	0.4498541	-0.004021673	-0.06612442	-0.4315807	0.62705123	0.20535576	-0.7405191	0.2046147	-0.22262914	-0.17273915	-0.8259356	0.3771326	-0.15283749	-0.19186193	-0.1834044	-0.66154003	-0.041946694	-0.6502937	-0.30072534	0.38223863	-0.15373595	0.26391178	0.284593	-0.3557949	-0.02483247	-0.23609169	0.20838797	-0.16430774	-0.11938404	-0.015592305	0.74956125	-0.071863994	-0.26240847	-0.05514379	-0.24234745	-0.19887666	0.35469782	0.6866299	-0.10667966
0.101557694	-0.41607273	-0.32240057	-0.3286409	0.47961518	0.072737776	-0.41608828	-0.6012629	0.3373114	-0.39155853	0.0373783	0.25139728	0.449151	0.1270113	-0.0070655104	0.5268832	-0.058176458	-0.57529134	0.3006265	-0.3233432	-0.16704483	-0.69499207	0.3312126	-0.8594073	-0.17502792	-0.053581458	-0.69471896	0.062198892	-0.3338567	-0.022116816	0.082455166	-0.545514	0.26932794	0.533138	-0.070021525	1.0484718	-0.49669993	-0.07787314	-0.45288256	0.19095571	0.029284444	0.9370673	-0.04923719	-0.4141938	-0.18136866	-0.33295253	0.05226624	0.34870663	0.69025296	-0.7368472
-0.37745145	-0.42504665	-0.36573428	0.0061885365	0.16720696	0.029268958	-0.18803805	-0.15203863	0.58108896	-0.00427172	0.07269959	0.23830575	0.45392427	0.082747936	-0.46738833	0.33180943	-0.13967165	-0.95452887	0.5594463	-0.24551433	-0.5514368	-0.8303222	0.35661322	-0.38304353	-0.3886721	-0.07448446	-0.22967274	0.37905455	0.13627729	-0.6656886	0.300178	-0.1527223	0.60721177	0.4058816	-0.51648235	0.34699592	-0.45081434	0.32853562	-0.31665465	-0.4316102	-0.095134474	0.9164187	0.2779642	-0.29552254	0.23001279	-0.30797404	-0.057075303	-0.02296089	0.019604133	-0.16194455
-0.2508814	-0.19130115	-0.40867856	-0.14917088	0.7457447	0.0004594626	-0.40971303	-0.1314872	0.255765	-0.4448619	0.18813324	0.38513294	-0.052970733	0.0075128786	-0.1853866	0.48475686	0.012058313	-0.4700686	0.18519235	-0.20884897	-0.2921053	-0.7022612	0.3151572	-0.37416345	-0.19921842	-0.044649277	-0.43451405	0.3490795	-0.34355244	-0.31873867	0.14685069	-0.403253	0.21909714	0.14271407	-0.12858196	0.4870566	-0.11568425	0.017634759	-0.11518121	0.0259808	-0.021945586	0.63458115	-0.055633407	-0.03500122	-0.40665326	-0.18360561	0.22429176	0.5133611	0.27005944	-0.1727124
-0.30374742	-0.39227307	-0.27827883	-0.04459446	0.32277474	-0.24022415	-0.12391534	-0.22393028	0.38511407	0.27012578	-0.034478962	0.27587757	0.22694965	-0.00092759565	-0.18020737	0.30004522	0.07849329	-0.7659718	0.527607	-0.29318446	-0.173285	-0.5328059	0.54466844	-0.4427917	-0.26570264	-0.091629826	-0.38521817	0.39743352	-0.054382842	-0.27936077	0.2306853	-0.15021934	0.24590121	0.50760865	-0.29818824	0.7745969	-0.5564712	0.0100016	-0.31754464	-0.25159803	0.04610835	0.83569294	0.14999123	-0.2764905	0.073239155	-0.36198026	0.15605657	0.044245593	0.18603641	-0.32007697
0.12639007	-0.71127623	-0.5918072	-0.08042581	0.33213478	0.15728493	-0.049008433	0.26976287	0.80627376	0.10575302	0.31094727	0.23262727	0.011798776	0.05758973	-0.029330697	0.054908004	-0.2047713	-1.1628587	0.22469975	-0.59114873	-0.57682353	-0.71125394	0.43544343	-0.59135234	-0.442455	-0.09117541	-0.5220829	0.5225305	0.3449632	-0.097182006	0.3738892	-0.2221699	0.336933	0.62404597	-0.052744493	0.9288853	-0.5969992	0.27628955	-0.19532467	-0.2360726	0.1058896	0.8648946	0.027372837	0.07935691	-0.1039541	-0.80241734	-0.004727308	-0.114234336	-0.35101047	-0.32249054
-0.0017393432	-1.0943955	-0.3056073	0.06074735	0.16245003	0.3819064	-0.21765018	0.14212336	0.2173183	0.69860184	0.10648626	0.067623556	0.23035358	-0.0039522294	-0.29450318	0.7923901	0.3345832	-0.6896961	0.12986909	-0.0714934	-0.5783279	0.18214978	0.39377075	-0.44312364	-0.516963	0.021143664	-0.7773874	0.6791858	0.65990984	-0.1800349	1.2661422	0.3854522	0.38165045	0.42425716	-0.9856276	0.73852605	-0.8835733	-0.19703567	-0.62454724	-0.41711405	-0.6183062	0.7850878	0.19065191	0.21293625	0.0075508254	-0.8796803	-0.20594701	-0.12265392	-0.49885222	0.17284332
-0.75505996	-0.26573917	-0.34941593	0.37566954	-0.20644495	-0.06156677	-0.42711642	-0.08839346	0.29067183	-0.09044557	-0.01183177	0.48054314	0.0752422	-0.03775271	-0.2899968	0.17129573	0.153167	-0.14131771	0.29512724	-0.45970526	-0.28184003	-0.45957518	0.142316	-0.34753355	-0.47742468	-0.25213715	-0.6615459	0.19366615	-0.043512795	-0.36581996	0.1908334	-0.21263358	0.44611937	0.695534	-0.19726557	0.3193922	-0.041651614	0.36520597	0.017308269	-0.21484715	-0.36733505	0.07575833	0.4071742	0.16266243	0.12032528	0.060210593	0.20943324	-0.0643917	0.4408931	-0.44077483
-0.19489224	-0.7343583	-0.3423899	-0.33176672	0.30729747	0.31253588	-0.71506584	-0.16807394	0.5522905	0.21388252	-0.41944432	0.6933463	-0.014455358	-0.5097642	-0.69238144	0.3410153	-0.50267375	-0.3088694	0.06545084	-0.72651273	-0.7157493	-0.4005422	-0.28354615	-0.7663288	-0.46781275	-0.19138573	-0.5635238	0.07452004	-0.03095259	-0.36856127	0.07974416	-0.19463488	0.11669982	0.39923793	-0.860226	0.42606482	0.19904462	0.7946262	-0.060481332	-0.3380012	0.31326956	0.5613061	0.8621968	0.28342554	0.18031698	-0.27493772	-0.2514941	0.009709921	0.26944858	-0.47080407
